photo,coords,name,type,org,image_path,zone,floors,timestamp,zone_th
https://storage.googleapis.com/traffy_public_bucket/chat-bot-img/thaithealth-photos/1672197493979.jpeg,"[102.82164970954, 16.565619857056]",ทางลาด ติดถนนด้านหน้าฝั่งซ้าย ชั้น 1,ทางลาด,สำนักงานขนส่งจังหวัดขอนแก่น แห่งที่2,train_clip/1672197493979.jpeg,front-left,1,2022-12-28 03:18:45.63779+00,ติดถนนด้านหน้าฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/chat-bot-img/thaithealth-photos/1668255405013.jpeg,"[100.479393, 13.713242]",ทางลาด ด้านข้างฝั่งขวา ชั้น 2,ทางลาด,เดอะมอลล์ไลฟ์สโตร์ ท่าพระ,train_clip/1668255405013.jpeg,side-right,2,2022-11-12 12:16:58.268377+00,ด้านข้างฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/chat-bot-img/thaithealth-photos/1668255405013.jpeg,"[100.479393, 13.713242]",ทางลาด ด้านข้างฝั่งขวา ชั้น 2,ทางลาด,เดอะมอลล์ไลฟ์สโตร์ ท่าพระ,train_clip/1668255405013.jpeg,side-right,2,2022-11-12 12:16:56.070451+00,ด้านข้างฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/chat-bot-img/thaithealth-photos/1666252698979.jpeg,"[100.479393, 13.713242]",ห้องน้ำ ด้านข้างฝั่งขวา ชั้น 2,ห้องน้ำ,เดอะมอลล์ไลฟ์สโตร์ ท่าพระ,train_clip/1666252698979.jpeg,side-right,2,2022-11-12 10:20:15.688627+00,ด้านข้างฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/chat-bot-img/thaithealth-photos/1667118796705.jpeg,"[100.396771, 13.784936]",ห้องน้ำ ด้านหลัง ชั้น 1,ห้องน้ำ,ตลาดสดธนบุรี,train_clip/1667118796705.jpeg,back-mid,1,2022-10-30 08:33:24.063606+00,ด้านหลัง
https://storage.googleapis.com/traffy_public_bucket/chat-bot-img/thaithealth-photos/1667118720113.jpeg,"[100.396771, 13.784936]",ที่จอดรถ ด้านหลัง ชั้น 1,ที่จอดรถ,ตลาดสดธนบุรี,train_clip/1667118720113.jpeg,back-mid,1,2022-10-30 08:32:05.510203+00,ด้านหลัง
https://storage.googleapis.com/traffy_public_bucket/chat-bot-img/thaithealth-photos/1666252701021.jpeg,"[100.558483, 13.731756]",ห้องน้ำ ติดถนนด้านหน้าฝั่งขวา ชั้น 1,ห้องน้ำ,สวนเบญจกิติ,train_clip/1666252701021.jpeg,front-right,1,2022-10-20 07:58:33.331612+00,ติดถนนด้านหน้าฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/chat-bot-img/thaithealth-photos/1666239146307.jpeg,"[100.602497, 14.074271]",ทางลาด ด้านข้างฝั่งซ้าย ชั้น 1,ทางลาด,สํานักงานอธิการบดี,train_clip/1666239146307.jpeg,side-left,1,2022-10-20 04:12:29.845758+00,ด้านข้างฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/chat-bot-img/thaithealth-photos/1666238896757.jpeg,"[100.602497, 14.074271]",ห้องน้ำ ตรงกลาง ชั้น 2,ห้องน้ำ,สํานักงานอธิการบดี,train_clip/1666238896757.jpeg,center,2,2022-10-20 04:08:30.46356+00,ไม่ระบุ
https://storage.googleapis.com/traffy_public_bucket/chat-bot-img/thaithealth-photos/1665658759375.jpeg,"[103.406846, 14.651455]",ที่จอดรถ ด้านข้างฝั่งขวา ชั้น 1,ที่จอดรถ,PTT,train_clip/1665658759375.jpeg,side-right,1,2022-10-13 10:59:24.615176+00,ด้านข้างฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/chat-bot-img/thaithealth-photos/1665658646725.jpeg,"[103.406846, 14.651455]",ห้องน้ำ ด้านข้างฝั่งขวา ชั้น 1,ห้องน้ำ,PTT,train_clip/1665658646725.jpeg,side-right,1,2022-10-13 10:57:31.993894+00,ด้านข้างฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/chat-bot-img/thaithealth-photos/1664078797983.jpeg,"[101.1871619485, 14.333040419378]",ห้องน้ำ ด้านหลัง ชั้น 1,ห้องน้ำ,Wangree Resort (วังรี รีสอร์ท),train_clip/1664078797983.jpeg,back-mid,1,2022-09-25 04:54:26.313678+00,ด้านหลัง
https://storage.googleapis.com/traffy_public_bucket/chat-bot-img/thaithealth-photos/1663734769068.jpeg,"[98.959946106524, 19.136958122876]",ป้ายสัญลักษณ์ ติดถนนด้านหน้า ชั้น 1,ป้ายสัญลักษณ์,ศูนย์ฟื้นฟูอาชีพคนพิการหยาดฝน,train_clip/1663734769068.jpeg,front-mid,1,2022-09-21 04:32:51.626987+00,ติดถนนด้านหน้า
https://storage.googleapis.com/traffy_public_bucket/chat-bot-img/thaithealth-photos/1663734719577.jpeg,"[98.959946106524, 19.136958122876]",ที่จอดรถ ติดถนนด้านหน้า ชั้น 1,ที่จอดรถ,ศูนย์ฟื้นฟูอาชีพคนพิการหยาดฝน,train_clip/1663734719577.jpeg,front-mid,1,2022-09-21 04:32:04.562868+00,ติดถนนด้านหน้า
https://storage.googleapis.com/traffy_public_bucket/chat-bot-img/thaithealth-photos/1663734666304.jpeg,"[98.959946106524, 19.136958122876]",ห้องน้ำ ด้านข้างฝั่งขวา ชั้น 1,ห้องน้ำ,ศูนย์ฟื้นฟูอาชีพคนพิการหยาดฝน,train_clip/1663734666304.jpeg,side-right,1,2022-09-21 04:31:13.106956+00,ด้านข้างฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/chat-bot-img/thaithealth-photos/1663649893469.jpeg,"[98.959946106524, 19.136958122876]",ที่จอดรถ ด้านข้างฝั่งซ้าย ชั้น 1,ที่จอดรถ,ศูนย์ฟื้นฟูอาชีพคนพิการหยาดฝน,train_clip/1663649893469.jpeg,side-left,1,2022-09-20 04:58:34.204881+00,ด้านข้างฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/chat-bot-img/thaithealth-photos/1662793177345.jpeg,"[100.258782, 13.742144]",ทางลาด ด้านหลัง ชั้น 1,ทางลาด,วัดไร่ขิง (วัดมงคลจินดาราม),train_clip/1662793177345.jpeg,back-mid,1,2022-09-10 06:59:42.704298+00,ด้านหลัง
https://storage.googleapis.com/traffy_public_bucket/chat-bot-img/thaithealth-photos/1661919029959.jpeg,"[99.525271, 14.025824]",ทางลาด ติดถนนด้านหน้าฝั่งขวา ชั้น 1,ทางลาด,หอพระประวัติ สมเด็จพระญาณสังวร สมเด็จพระสังฆราช สกลมหาสังฆปรินายก,train_clip/1661919029959.jpeg,front-right,1,2022-08-31 09:08:25.960468+00,ติดถนนด้านหน้าฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/chat-bot-img/thaithealth-photos/1661933243903.jpeg,"[99.527262, 14.021258]",ทางลาด ด้านหลัง ชั้น 1,ทางลาด,สองแควสกายวอร์ค,train_clip/1661933243903.jpeg,back-mid,1,2022-08-31 08:07:29.190584+00,ด้านหลัง
https://storage.googleapis.com/traffy_public_bucket/chat-bot-img/thaithealth-photos/1661918813925.jpeg,"[100.0594707923, 13.82451255634]",ที่จอดรถ ด้านหลัง ชั้น 1,ที่จอดรถ,สถานีรถไฟนครปฐม (Nakhon Pathom) SRT4016,train_clip/1661918813925.jpeg,back-mid,1,2022-08-31 04:06:58.69119+00,ด้านหลัง
https://storage.googleapis.com/traffy_public_bucket/chat-bot-img/thaithealth-photos/1661918772878.jpeg,"[100.0594707923, 13.82451255634]",ทางลาด ด้านหลัง ชั้น 1,ทางลาด,สถานีรถไฟนครปฐม (Nakhon Pathom) SRT4016,train_clip/1661918772878.jpeg,back-mid,1,2022-08-31 04:06:19.151835+00,ด้านหลัง
https://storage.googleapis.com/traffy_public_bucket/chat-bot-img/thaithealth-photos/1660966327856.jpeg,"[100.617552, 14.158941]",ห้องน้ำ ติดถนนด้านหน้าฝั่งซ้าย ชั้น 1,ห้องน้ำ,คาลเท็กซ์,train_clip/1660966327856.jpeg,front-left,1,2022-08-20 03:32:44.434537+00,ติดถนนด้านหน้าฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/chat-bot-img/thaithealth-photos/1660954300403.jpeg,"[100.60377842301, 13.918234817471]",ศูนย์บริการ ด้านหลัง ชั้น 2,ศูนย์บริการ,Gate 33,train_clip/1660954300403.jpeg,back-mid,2,2022-08-20 00:11:47.659276+00,ด้านหลัง
https://storage.googleapis.com/traffy_public_bucket/chat-bot-img/thaithealth-photos/1657785207938.jpeg,"[100.650512, 13.749363]",ทางลาด ติดถนนด้านหน้า ชั้น 1,ทางลาด,Masjid Yamee-Unmuttageen,train_clip/1657785207938.jpeg,front-mid,1,2022-07-14 07:53:53.218742+00,ติดถนนด้านหน้า
https://storage.googleapis.com/traffy_public_bucket/chat-bot-img/thaithealth-photos/1657459611257.jpeg,"[100.67669517714, 13.826716505242]",ที่จอดรถ ด้านหลัง ชั้น 2,ที่จอดรถ,The Promenade (เดอะ พรอมานาด),train_clip/1657459611257.jpeg,back-mid,2,2022-07-10 13:27:06.145014+00,ด้านหลัง
https://storage.googleapis.com/traffy_public_bucket/chat-bot-img/thaithealth-photos/1656399867965.jpeg,"[102.35701725721, 15.665419000325]",ห้องน้ำ ด้านหลังฝั่งขวา ชั้น 1,ห้องน้ำ,ขุนทอง,train_clip/1656399867965.jpeg,back-right,1,2022-06-28 07:08:48.239309+00,ด้านหลังฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/chat-bot-img/thaithealth-photos/1656399709273.jpeg,"[102.35701725721, 15.665419000325]",ทางลาด ด้านข้างฝั่งขวา ชั้น 1,ทางลาด,ขุนทอง,train_clip/1656399709273.jpeg,side-right,1,2022-06-28 07:01:59.977143+00,ด้านข้างฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/chat-bot-img/thaithealth-photos/1656336840780.jpeg,"[100.565285, 13.759936]",ลิฟต์ ด้านหลัง ชั้น 5,ลิฟต์,เทสโก้ โลตัส,train_clip/1656336840780.jpeg,back-mid,5,2022-06-27 13:34:23.291093+00,ด้านหลัง
https://storage.googleapis.com/traffy_public_bucket/chat-bot-img/thaithealth-photos/1655980887407.jpeg,"[100.48320941627, 13.700056596848]",ทางลาด ติดถนนด้านหน้า ชั้น 1,ทางลาด,Starbucks (สตาร์บัคส์),train_clip/1655980887407.jpeg,front-mid,1,2022-06-23 10:41:33.352743+00,ติดถนนด้านหน้า
https://storage.googleapis.com/traffy_public_bucket/chat-bot-img/thaithealth-photos/1655276150822.jpeg,"[100.56636526758, 13.887150428519]",ทางลาด ตรงกลาง ชั้น 1,ทางลาด,ศูนย์ราชการเฉลิมพระเกียรติฯ,train_clip/1655276150822.jpeg,center,1,2022-06-15 06:55:58.271186+00,ไม่ระบุ
https://storage.googleapis.com/traffy_public_bucket/chat-bot-img/thaithealth-photos/1653620774857.jpeg,"[100.561653, 13.891875]",ห้องน้ำ ตรงกลาง ชั้น 5,ห้องน้ำ,โรงแรมทีเค พาเลซ,train_clip/1653620774857.jpeg,center,5,2022-06-09 06:16:22.705233+00,ไม่ระบุ
https://storage.googleapis.com/traffy_public_bucket/chat-bot-img/thaithealth-photos/1652408400551.jpeg,"[100.499757, 13.683614]",ทางลาด ด้านข้างฝั่งขวา ชั้น 1,ทางลาด,Cafe' Amazon,train_clip/1652408400551.jpeg,side-right,1,2022-06-06 12:56:49.41642+00,ด้านข้างฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/chat-bot-img/thaithealth-photos/1653954950607.jpeg,"[100.885349, 12.879307]",ที่จอดรถ ติดถนนด้านหน้า ชั้น 1,ที่จอดรถ,ริมหาด Jomtian Pataya,train_clip/1653954950607.jpeg,front-mid,1,2022-05-30 23:55:55.351564+00,ติดถนนด้านหน้า
https://storage.googleapis.com/traffy_public_bucket/chat-bot-img/thaithealth-photos/1653716257995.jpeg,"[100.534831, 13.746601]",ห้องน้ำ ด้านหลัง ชั้น 2,ห้องน้ำ,พารากอน ดีพาร์ทเมนท์สโตร์,train_clip/1653716257995.jpeg,back-mid,2,2022-05-28 05:38:14.715534+00,ด้านหลัง
https://storage.googleapis.com/traffy_public_bucket/chat-bot-img/thaithealth-photos/1653281085350.jpeg,"[98.963999, 18.796024]",ลิฟต์ ด้านข้างฝั่งซ้าย ชั้น 1,ลิฟต์,Kantary Hills Hotel & Serviced Apartments,train_clip/1653281085350.jpeg,side-left,1,2022-05-23 04:45:33.522149+00,ด้านข้างฝั่งซ้าย
